"segment","mean_speed","mean_step","mean_turning","median_speed","median_turning","n","behavior"
1230,8.95290769145245,766.588128224637,3.14063018457886,12.7452037076383,3.14159265358979,5,"traveling"
1231,0.488407733429566,58.6089280115479,2.28549248101696,0.488407733429566,2.28549248101696,1,"unknown"
1232,12.7452037076383,764.7122224583,2.29030482607163,12.7452037076383,2.29030482607163,1,"traveling"
1233,0.488407733429566,58.6089280115479,2.29030482607163,0.488407733429566,2.29030482607163,1,"unknown"
1234,12.7452037076383,764.7122224583,2.29030482607163,12.7452037076383,2.29030482607163,1,"traveling"
1235,0.488407733429566,58.6089280115479,2.29030482607163,0.488407733429566,2.29030482607163,1,"unknown"
1236,12.7452037076383,764.7122224583,2.29030482607163,12.7452037076383,2.29030482607163,1,"traveling"
1237,0.488407733429566,58.6089280115479,2.29030482607163,0.488407733429566,2.29030482607163,1,"unknown"
1238,12.7452037076383,764.7122224583,2.29030482607163,12.7452037076383,2.29030482607163,1,"traveling"
1239,0.488407733429566,58.6089280115479,2.29030482607163,0.488407733429566,2.29030482607163,1,"unknown"
1240,12.7452037076383,764.7122224583,2.29030482607163,12.7452037076383,2.29030482607163,1,"traveling"
1241,0.488407733429566,58.6089280115479,2.29030482607163,0.488407733429566,2.29030482607163,1,"unknown"
1242,12.7452037076383,764.7122224583,2.29030482607163,12.7452037076383,2.29030482607163,1,"traveling"
1243,0.488407733429566,58.6089280115479,2.29030482607163,0.488407733429566,2.29030482607163,1,"unknown"
1244,12.7452037076383,764.7122224583,2.29030482607163,12.7452037076383,2.29030482607163,1,"traveling"
1245,0.488407733429566,58.6089280115479,2.29030482607163,0.488407733429566,2.29030482607163,1,"unknown"
1246,12.7452037076383,764.7122224583,2.29030482607163,12.7452037076383,2.29030482607163,1,"traveling"
1247,0.488407733429566,58.6089280115479,2.29030482607163,0.488407733429566,2.29030482607163,1,"unknown"
1248,12.7452037076383,764.7122224583,2.29030482607163,12.7452037076383,2.29030482607163,1,"traveling"
1249,0.488407733429566,58.6089280115479,2.29030482607163,0.488407733429566,2.29030482607163,1,"unknown"
1250,12.7452037076383,764.7122224583,2.29030482607163,12.7452037076383,2.29030482607163,1,"traveling"
1251,0.488407733429566,58.6089280115479,2.29030482607163,0.488407733429566,2.29030482607163,1,"unknown"
1252,12.7452037076383,764.7122224583,2.29030482607163,12.7452037076383,2.29030482607163,1,"traveling"
1253,0.488407733429566,58.6089280115479,2.29030482607163,0.488407733429566,2.29030482607163,1,"unknown"
1254,12.9015291881664,774.091751289984,2.28549248101696,12.9015291881664,2.28549248101696,1,"traveling"
1255,0.488407733429566,58.6089280115479,0.457098496203392,0.488407733429566,0,5,"resting"
1256,13.5794684386627,814.768106319764,2.20114245000065,13.5794684386627,2.20114245000065,1,"traveling"
1257,0.488407733429566,58.6089280115479,2.20114245000065,0.488407733429566,2.20114245000065,1,"unknown"
1258,13.5794684386627,814.768106319764,2.20114245000065,13.5794684386627,2.20114245000065,1,"traveling"
1259,0.101090711853424,42.4580989784381,1.50860023982145,0.101090711853424,1.50860023982145,2,"unknown"
1260,14.3433601575421,860.601609452528,2.55332821652937,14.3433601575421,2.55332821652937,1,"traveling"
1261,3.58584003938553,860.601609452528,3.14159265358979,3.58584003938553,3.14159265358979,1,"unknown"
1262,14.3433601575421,860.601609452528,3.14159265358979,14.3433601575421,3.14159265358979,1,"traveling"
1263,1.76663708402993,423.992900167183,1.56139072804294,1.76663708402993,1.56139072804294,2,"unknown"
1264,14.1330966722394,847.985800334367,3.14159265358979,14.1330966722394,3.14159265358979,1,"traveling"
1265,3.53327416805986,847.985800334367,3.14159265358979,3.53327416805986,3.14159265358979,1,"unknown"
1266,14.1047547425713,846.285284554279,3.13383843572069,14.1047547425713,3.13383843572069,1,"traveling"
1267,3.52618868564283,846.285284554279,3.14159265358979,3.52618868564283,3.14159265358979,1,"unknown"
1268,14.1047547425713,846.285284554279,3.14159265358979,14.1047547425713,3.14159265358979,1,"traveling"
1269,4.52159292390372,423.133982462927,2.77008309585468,5.69316839945935,3.14159265358979,40,"unknown"
1270,10.7848358075316,777.292272486008,3.0783605347354,14.3580006782717,3.0783605347354,5,"traveling"
1271,3.62259111864066,540.796329450043,2.01686367841645,3.56207755737473,2.94920860813954,49,"unknown"
1272,0.517542808346673,155.262842504002,0.60627924043154,0.455968382492579,0,9,"resting"
1273,4.32198732201282,642.188888262307,2.79655995013067,4.60317462894567,2.91903147067407,71,"unknown"
1274,0.466449589856747,139.934876957024,0.599189961913471,0.560694718252442,0.205480945989396,5,"unknown"
1275,3.4181150675077,431.271491265603,0.765195856569084,3.34521145771495,0,90,"resting"
1276,0.613606075171405,184.081822551422,0.7196800423976,0,0,11,"resting"
1277,3.68008951788005,286.005659112935,0.339025548939334,3.80117673222188,0.011649508777793,17,"resting"
